city,state,month,year,supply_score,demand_score,median_listing_price_yy,median_days_on_market_yy,unique_viewers_per_property_yy,mortgage_rate,date,date_month_num,hotness_rank_yy,hotness_rank,class,city_state,latitude,longitude
portsmouth,oh,July,2021,45.97336715,50.22194039,0.052668539,-0.584699454,1.318181818,2.18,2021-07-01,7,528,838,2,"portsmouth, oh",38.757252,-82.94864
merrill,wi,July,2021,35.1934052,58.33861763,0.257262653,-0.338582677,0.696969697,2.18,2021-07-01,7,-7,876,2,"merrill, wi",45.180924,-89.690696
ann arbor,mi,July,2021,58.14838301,30.37412809,0.057013118,-0.31372549,0.344827586,2.18,2021-07-01,7,-231,949,3,"ann arbor, mi",42.279379,-83.783998
lebanon,pa,July,2021,45.97336715,71.08433735,-0.144161278,-0.289719626,-0.015151515,2.18,2021-07-01,7,-332,547,2,"lebanon, pa",40.335912,-76.425895
pontiac,il,July,2021,10.65313887,28.97907419,0.112099644,-0.588447653,1.052631579,2.18,2021-07-01,7,134,1376,1,"pontiac, il",40.876404,-88.632775
dublin,ga,July,2021,41.15409004,24.35003171,-0.219270833,-0.436619718,1.117647059,2.18,2021-07-01,7,139,1174,1,"dublin, ga",32.547794,-82.90368
fergus falls,mn,July,2021,31.83259353,47.49524413,0.055946647,-0.25862069,0.75,2.18,2021-07-01,7,-148,1055,2,"fergus falls, mn",46.289723,-96.064338
springfield,oh,July,2021,87.31769182,73.74762207,0.008832808,-0.324324324,-0.118421053,2.18,2021-07-01,7,-153,173,0,"springfield, oh",39.924167,-83.808889
helena,mt,July,2021,31.83259353,84.33734940000001,0.2136775239999999,-0.3986013989999999,0.258064516,2.18,2021-07-01,7,-63,562,2,"helena, mt",46.613066,-112.021283
decatur,in,July,2021,66.70894103,98.22447685,0.017681729,-0.1688311689999999,0.93442623,2.18,2021-07-01,7,-88,138,0,"decatur, in",40.827333,-84.931432
lock haven,pa,July,2021,15.02853519,77.80596068,0.357398142,-0.111111111,0.731707317,2.18,2021-07-01,7,-293,885,2,"lock haven, pa",41.142497,-77.443588
winona,mn,July,2021,70.7038681,31.13506658,0.061496666,-0.403846154,0.111111111,2.18,2021-07-01,7,-202,759,3,"winona, mn",44.039132,-91.653348
lufkin,tx,July,2021,70.7038681,40.13950539,-0.075208914,-0.6884422109999999,1.142857143,2.18,2021-07-01,7,770,634,3,"lufkin, tx",31.336004,-94.734185
starkville,ms,July,2021,9.004438808,4.629042486,-0.007985075,-0.23566879,0.285714286,2.18,2021-07-01,7,-102,1515,1,"starkville, ms",33.450125,-88.817637
wilmington,nc,July,2021,20.54533925,94.48319594,0.290998861,-0.268656716,1.939393939,2.18,2021-07-01,7,341,579,2,"wilmington, nc",34.225304,-77.937856
oxnard,ca,July,2021,42.23208624,30.43753963,0.071491305,-0.204081633,0.054054054,2.18,2021-07-01,7,-688,1116,1,"oxnard, ca",34.214142,-119.174952
panama city,fl,July,2021,74.69879518,25.1109702,0.227692308,-0.705882353,1.25,2.18,2021-07-01,7,663,793,3,"panama city, fl",30.160624,-85.649403
grants pass,or,July,2021,42.23208624,17.0577045,0.169916435,-0.426470588,-0.0606060609999999,2.18,2021-07-01,7,-307,1239,1,"grants pass, or",42.463758,-123.345727
new haven,ct,July,2021,78.31325301,44.64172479,0.172068966,-0.317647059,0.424242424,2.18,2021-07-01,7,-99,482,3,"new haven, ct",41.308,-72.9286
atlantic city,nj,July,2021,20.54533925,19.21369689,0.133555599,-0.502538071,0.28,2.18,2021-07-01,7,-48,1375,1,"atlantic city, nj",39.366411,-74.431727
rochester,ny,July,2021,99.80976538,80.59606848,-0.1730956169999999,-0.487179487,0.2166666669999999,2.18,2021-07-01,7,-29,53,0,"rochester, ny",43.1683,-77.6026
scottsbluff,ne,July,2021,74.69879518,75.71337984,0.024390244,-0.615384615,0.971428571,2.18,2021-07-01,7,785,241,0,"scottsbluff, ne",41.871975,-103.661914
olympia,wa,July,2021,82.37159163,14.58465441,0.180221291,-0.151515152,0.260869565,2.18,2021-07-01,7,-257,830,3,"olympia, wa",47.012906,-122.876311
picayune,ms,July,2021,45.97336715,31.19847812,0.1409836069999999,-0.542168675,0.6,2.18,2021-07-01,7,194,1073,1,"picayune, ms",30.541796,-89.691021
south bend,in,July,2021,65.56753329,51.80722892,-0.044019564,-0.352941176,0.3684210529999999,2.18,2021-07-01,7,-81,543,3,"south bend, in",41.672699,-86.253489
mansfield,oh,July,2021,89.22003805,76.15726062,0.015560495,-0.5,0.112903226,2.18,2021-07-01,7,-6,133,0,"mansfield, oh",40.7633,-82.5138
laurel,ms,July,2021,70.7038681,99.80976538,0.041983657,-0.592105263,-0.0625,2.18,2021-07-01,7,337,108,0,"laurel, ms",31.705444,-89.131155
sumter,sc,July,2021,42.23208624,68.80152188,0.053536755,-0.4729729729999999,1.52,2.18,2021-07-01,7,561,631,2,"sumter, sc",33.928199,-80.321008
bartlesville,ok,July,2021,50.15852885,56.4362714,0.158005618,-0.321100917,0.774193548,2.18,2021-07-01,7,56,686,2,"bartlesville, ok",36.743956,-95.992091
douglas,ga,July,2021,18.4527584,24.15979708,0.297134238,-0.5073891629999999,2.0,2.18,2021-07-01,7,147,1362,1,"douglas, ga",31.497287,-82.846468
cambridge,oh,July,2021,23.7159163,90.74191503,0.253684541,-0.265625,1.023255814,2.18,2021-07-01,7,64,590,2,"cambridge, oh",40.030501,-81.591277
martinsville,va,July,2021,18.4527584,43.563728600000005,0.292743953,-0.636363636,0.958333333,2.18,2021-07-01,7,233,1205,1,"martinsville, va",36.687067,-79.869136
pinehurst,nc,July,2021,39.3785669,79.51807229,0.146788991,-0.364341085,1.322580645,2.18,2021-07-01,7,401,530,2,"pinehurst, nc",35.195278,-79.469722
greeneville,tn,July,2021,42.23208624,90.61509195,0.360144058,-0.503184713,0.28358209,2.18,2021-07-01,7,195,374,2,"greeneville, tn",36.160807,-82.833136
victoria,tx,July,2021,18.4527584,11.28725428,-0.0121200819999999,-0.305555556,0.7333333329999999,2.18,2021-07-01,7,-101,1440,1,"victoria, tx",28.808953,-96.999347
bradford,pa,July,2021,7.419150285,38.11033608,0.193401593,-0.584664537,1.2,2.18,2021-07-01,7,175,1340,1,"bradford, pa",41.954678,-78.653967
batavia,ny,July,2021,91.05897273,94.80025365,0.002228412,-0.098039216,0.1,2.18,2021-07-01,7,-27,31,0,"batavia, ny",43.000316,-78.192869
naples,fl,July,2021,28.66201649,37.60304375,0.393467489,-0.6190476189999999,3.3,2.18,2021-07-01,7,370,1165,1,"naples, fl",26.1377,-81.7966
sturgis,mi,July,2021,62.84083703,73.1769182,0.142491657,-0.3928571429999999,0.7179487179999999,2.18,2021-07-01,7,214,348,0,"sturgis, mi",41.808934,-85.426357
kennett,mo,July,2021,3.55104629,0.8877615729999999,-0.03125,-0.341176471,0.666666667,2.18,2021-07-01,7,-5,1551,1,"kennett, mo",36.240656,-90.049057
columbus,ne,July,2021,91.05897273,30.81800888,0.025273346,-0.697368421,0.081081081,2.18,2021-07-01,7,464,499,3,"columbus, ne",41.437225,-97.356469
coshocton,oh,July,2021,74.69879518,70.64045656,0.254662597,-0.347826087,0.5476190479999999,2.18,2021-07-01,7,16,277,0,"coshocton, oh",40.275412,-81.866033
frankfort,in,July,2021,78.31325301,97.08306912,0.083402836,-0.452830189,-0.189781022,2.18,2021-07-01,7,56,75,0,"frankfort, in",40.288404,-86.511387
traverse city,mi,July,2021,31.83259353,69.24540266,0.130766563,-0.306451613,0.75,2.18,2021-07-01,7,-21,768,2,"traverse city, mi",44.74365,-85.618869
johnstown,pa,July,2021,24.54026633,55.42168675,0.309112567,-0.26984127,0.7419354840000001,2.18,2021-07-01,7,-147,1048,2,"johnstown, pa",40.325957,-78.91408
hannibal,mo,July,2021,50.15852885,83.2593532,-0.222222222,-0.403225806,0.75,2.18,2021-07-01,7,215,371,2,"hannibal, mo",39.70636,-91.38387
ashtabula,oh,July,2021,58.14838301,72.35256817,0.096482736,-0.54248366,0.609756098,2.18,2021-07-01,7,481,392,0,"ashtabula, oh",41.867877,-80.794681
gadsden,al,July,2021,74.69879518,20.22828155,0.1255627809999999,-0.568345324,0.833333333,2.18,2021-07-01,7,413,858,3,"gadsden, al",33.997248,-86.010279
lawton,ok,July,2021,74.69879518,5.580215599,-0.116190476,-0.558823529,0.461538462,2.18,2021-07-01,7,280,1045,3,"lawton, ok",34.591467,-98.369783
holland,mi,July,2021,35.1934052,80.97653773,-0.02824331,-0.3279999999999999,0.48,2.18,2021-07-01,7,-81,561,2,"holland, mi",42.7875,-86.108889
kendallville,in,July,2021,74.69879518,97.71718453,-0.03234802,-0.444444444,0.4556962029999999,2.18,2021-07-01,7,70,93,0,"kendallville, in",41.448206,-85.260874
logan,wv,July,2021,3.233988586,13.12618897,-0.114754098,-0.333333333,0.647058824,2.18,2021-07-01,7,18,1504,1,"logan, wv",37.847488,-82.002092
palestine,tx,July,2021,74.69879518,87.44451490000002,0.029595882,-0.636363636,0.708333333,2.18,2021-07-01,7,654,161,0,"palestine, tx",31.758752,-95.634158
madera,ca,July,2021,70.7038681,44.26125555,0.166212534,-0.478991597,0.093023256,2.18,2021-07-01,7,-29,581,3,"madera, ca",36.9528,-119.8806
salem,or,July,2021,91.05897273,34.93975904,0.149340721,-0.425,0.235294118,2.18,2021-07-01,7,-105,442,3,"salem, or",44.926039,-122.979692
scottsboro,al,July,2021,42.23208624,74.50856056,0.284147128,-0.546511628,1.125,2.18,2021-07-01,7,588,551,2,"scottsboro, al",34.67227,-86.051336
albemarle,nc,July,2021,39.3785669,75.90361446,0.075103065,-0.5638297870000001,0.352941176,2.18,2021-07-01,7,265,573,2,"albemarle, nc",35.357276,-80.204363
seneca falls,ny,July,2021,93.97590361,98.79518072,-0.06398929,-0.725490196,0.487804878,2.18,2021-07-01,7,464,12,0,"seneca falls, ny",42.909377,-76.792538
cullowhee,nc,July,2021,16.7406468,51.74381737,0.46730837,-0.585365854,0.485714286,2.18,2021-07-01,7,54,1146,2,"cullowhee, nc",35.240876,-83.147522
athens,tn,July,2021,39.3785669,94.03931516,0.1926192619999999,-0.344,0.745454545,2.18,2021-07-01,7,48,369,2,"athens, tn",35.457389,-84.604261
elmira,ny,July,2021,62.84083703,56.75332911,0.127418279,-0.456,0.571428571,2.18,2021-07-01,7,276,522,0,"elmira, ny",42.100769,-76.811977
athens,oh,July,2021,28.66201649,32.720355100000006,-0.060367454,-0.482352941,0.518518519,2.18,2021-07-01,7,43,1209,1,"athens, oh",39.317824,-82.102011
springfield,ma,July,2021,89.22003805,75.14267597,-0.014317126,-0.448275862,0.133333333,2.18,2021-07-01,7,-57,144,0,"springfield, ma",42.106,-72.5977
bennington,vt,July,2021,15.02853519,77.04502219,0.235465116,-0.547826087,1.1875,2.18,2021-07-01,7,349,898,2,"bennington, vt",42.882658,-73.192321
orangeburg,sc,July,2021,12.11160431,80.02536462,-0.006479482,-0.448275862,1.027777778,2.18,2021-07-01,7,227,897,2,"orangeburg, sc",33.502545,-80.859282
oil city,pa,July,2021,7.419150285,58.46544071,0.253291206,-0.471544715,0.435897436,2.18,2021-07-01,7,-39,1170,2,"oil city, pa",41.431936,-79.691648
eagle pass,tx,July,2021,2.155992391,0.570703868,0.054216867,-0.14084507,0.8,2.18,2021-07-01,7,2,1557,1,"eagle pass, tx",28.702786,-100.48176
north port,fl,July,2021,42.23208624,82.49841471,0.239824671,-0.6355140189999999,2.409090909,2.18,2021-07-01,7,945,453,2,"north port, fl",27.0781,-82.1735
decatur,al,July,2021,9.004438808,61.25554851,0.575633755,0.034482759,0.288888889,2.18,2021-07-01,7,-628,1130,2,"decatur, al",34.589599,-86.98868
wichita falls,tx,July,2021,92.26379201,31.70577045,-0.085763293,-0.4883720929999999,0.379310345,2.18,2021-07-01,7,53,467,3,"wichita falls, tx",33.905284,-98.497645
bowling green,ky,July,2021,78.31325301,29.99365885,0.01230661,-0.628205128,0.95,2.18,2021-07-01,7,668,664,3,"bowling green, ky",37.007874,-86.455891
fairmont,wv,July,2021,10.65313887,58.71908687,0.166674444,-0.109375,0.513513514,2.18,2021-07-01,7,-372,1139,2,"fairmont, wv",39.472677,-80.146041
tuscaloosa,al,July,2021,15.02853519,10.65313887,0.105444285,-0.19379845,0.5625,2.18,2021-07-01,7,-208,1458,1,"tuscaloosa, al",33.196891,-87.562666
bridgeport,ct,July,2021,26.506024100000005,12.872542800000002,0.231506849,-0.1,0.173913043,2.18,2021-07-01,7,-524,1378,1,"bridgeport, ct",41.1669,-73.2052
alexandria,la,July,2021,39.3785669,15.40900444,-0.176659039,-0.49068323,0.5,2.18,2021-07-01,7,59,1281,1,"alexandria, la",31.288519,-92.463349
akron,oh,July,2021,78.31325301,57.57767914,0.000303,-0.348314607,0.037735849,2.18,2021-07-01,7,-228,350,0,"akron, oh",41.044852,-81.520048
racine,wi,July,2021,58.14838301,64.87000634,-0.018635664,-0.263157895,0.153846154,2.18,2021-07-01,7,-293,481,2,"racine, wi",42.6868,-87.8378
harrison,ar,July,2021,35.1934052,52.44134432,0.344672336,-0.386861314,0.394736842,2.18,2021-07-01,7,-147,963,2,"harrison, ar",36.241707,-93.106162
lebanon,mo,July,2021,65.56753329,46.98795181,-0.153931833,-0.707964602,0.814814815,2.18,2021-07-01,7,737,609,3,"lebanon, mo",37.685049,-92.655029
key west,fl,July,2021,9.511731135,41.0906785,0.333333333,-0.585964912,1.25,2.18,2021-07-01,7,171,1316,1,"key west, fl",24.565313,-81.762179
owosso,mi,July,2021,78.31325301,86.11287254,0.192805301,-0.4678899079999999,0.111111111,2.18,2021-07-01,7,61,143,0,"owosso, mi",42.993407,-84.159486
marion,oh,July,2021,93.97590361,78.12301839,0.428571429,-0.505882353,-0.053333333,2.18,2021-07-01,7,-54,98,0,"marion, oh",40.5886,-83.1286
north platte,ne,July,2021,66.70894103,54.7241598,-0.032795699,-0.57615894,1.16,2.18,2021-07-01,7,711,504,3,"north platte, ne",41.132595,-100.774631
columbia,mo,July,2021,91.05897273,39.12492074,-0.0517241379999999,-0.432098765,0.419354839,2.18,2021-07-01,7,14,394,3,"columbia, mo",38.938176,-92.304865
stockton,ca,July,2021,87.31769182,37.34939759,0.2112456939999999,-0.462365591,-0.14,2.18,2021-07-01,7,-257,455,3,"stockton, ca",37.958,-121.2876
bucyrus,oh,July,2021,89.22003805,77.93278377,0.832149774,-0.661971831,0.365384615,2.18,2021-07-01,7,487,123,0,"bucyrus, oh",40.810306,-82.969829
lawrence,ks,July,2021,66.70894103,73.68421053,-0.055508245,-0.311827957,0.264150943,2.18,2021-07-01,7,-161,315,0,"lawrence, ks",38.964402,-95.241789
waco,tx,July,2021,91.05897273,82.43500317,0.050395829,-0.596491228,0.5,2.18,2021-07-01,7,293,88,0,"waco, tx",31.552452,-97.139608
owensboro,ky,July,2021,58.14838301,42.35890932,-0.095138404,-0.263157895,0.277777778,2.18,2021-07-01,7,-349,781,3,"owensboro, ky",37.751255,-87.155394
fargo,nd,July,2021,92.26379201,14.45783133,-0.024209293,-0.5111111110000001,0.611111111,2.18,2021-07-01,7,171,685,3,"fargo, nd",46.900878,-96.793577
laredo,tx,July,2021,14.20418516,11.66772353,0.129016064,-0.036363636,0.181818182,2.18,2021-07-01,7,-466,1455,1,"laredo, tx",27.515538,-99.498579
laconia,nh,July,2021,66.70894103,96.63918833,0.207785235,-0.288888889,0.136842105,2.18,2021-07-01,7,-98,150,0,"laconia, nh",43.538713,-71.452907
bakersfield,ca,July,2021,89.22003805,22.6379201,0.138764239,-0.384615385,0.0,2.18,2021-07-01,7,-306,621,3,"bakersfield, ca",35.386611,-119.017063
clarksburg,wv,July,2021,15.02853519,35.00317058,0.012277471,-0.388235294,0.4,2.18,2021-07-01,7,-154,1320,1,"clarksburg, wv",39.278422,-80.348683
vernal,ut,July,2021,45.97336715,19.59416614,0.304662962,-0.512820513,2.0,2.18,2021-07-01,7,262,1173,1,"vernal, ut",40.440613,-109.546883
sunbury,pa,July,2021,58.14838301,70.95751427,-0.287429944,-0.604519774,0.326530612,2.18,2021-07-01,7,425,410,0,"sunbury, pa",40.855122,-76.777611
show low,az,July,2021,62.84083703,37.03233989,0.212976023,-0.364485981,0.228571429,2.18,2021-07-01,7,-188,792,3,"show low, az",34.060117,-110.054633
angola,in,July,2021,24.54026633,96.70259987,0.327150391,-0.2136752139999999,0.379746835,2.18,2021-07-01,7,-259,509,2,"angola, in",41.656321,-85.019803
rio grande city,tx,July,2021,2.09258085,8.623969562000001,0.434782609,-0.275949367,2.0,2.18,2021-07-01,7,35,1529,1,"rio grande city, tx",26.394194,-98.810444
jackson,tn,July,2021,50.15852885,97.78059607,0.082295615,-0.421875,1.5,2.18,2021-07-01,7,331,263,2,"jackson, tn",35.610222,-88.814011
selinsgrove,pa,July,2021,16.7406468,83.89346861,0.071050816,-0.627737226,0.471698113,2.18,2021-07-01,7,190,779,2,"selinsgrove, pa",40.822372,-76.86825
hutchinson,mn,July,2021,82.37159163,75.45973367,0.108936725,-0.3,0.408163265,2.18,2021-07-01,7,-72,190,0,"hutchinson, mn",44.894554,-94.384691
santa rosa,ca,July,2021,58.14838301,17.43817375,0.107955892,-0.230769231,0.033333333,2.18,2021-07-01,7,-554,1088,3,"santa rosa, ca",38.443123,-122.751722
palatka,fl,July,2021,10.65313887,51.42675967,-0.06025641,-0.321428571,0.405405405,2.18,2021-07-01,7,-192,1204,2,"palatka, fl",29.657748,-81.659452
lewiston,id,July,2021,35.1934052,70.7038681,0.147401213,-0.3731343279999999,-0.029850746,2.18,2021-07-01,7,-290,696,2,"lewiston, id",46.389457,-116.987714
laurinburg,nc,July,2021,65.56753329,95.56119214,0.267511674,-0.748091603,1.641025641,2.18,2021-07-01,7,985,171,0,"laurinburg, nc",34.759869,-79.467316
dickinson,nd,July,2021,6.34115409,2.0291693090000003,-0.010105176,0.112903226,0.0,2.18,2021-07-01,7,-271,1534,1,"dickinson, nd",46.887289,-102.787595
morgantown,wv,July,2021,10.65313887,44.07102093,-0.051699605,-0.25974026,0.807692308,2.18,2021-07-01,7,-78,1282,1,"morgantown, wv",39.6368,-80.018
san diego,ca,July,2021,50.15852885,6.594800254,0.047258502,-0.0512820509999999,-0.166666667,2.18,2021-07-01,7,-682,1266,1,"san diego, ca",32.71852,-117.159316
ithaca,ny,July,2021,78.31325301,86.87381103,-0.037599172,-0.292682927,1.076923077,2.18,2021-07-01,7,122,135,0,"ithaca, ny",42.448497,-76.492911
miami,ok,July,2021,18.4527584,17.75523145,0.025331725,-0.415204678,0.7777777779999999,2.18,2021-07-01,7,-1,1396,1,"miami, ok",36.876377,-94.87186
crawfordsville,in,July,2021,58.14838301,72.03551046,0.290131756,-0.333333333,0.294117647,2.18,2021-07-01,7,-94,395,0,"crawfordsville, in",40.032524,-86.907424
rome,ga,July,2021,58.14838301,22.00380469,0.002087683,-0.545454545,0.6190476189999999,2.18,2021-07-01,7,262,1046,3,"rome, ga",34.250726,-85.146501
tucson,az,July,2021,65.56753329,12.80913126,0.070336391,-0.38317757,0.285714286,2.18,2021-07-01,7,-77,1061,3,"tucson, az",32.213873,-110.969445
corvallis,or,July,2021,93.97590361,25.93532023,0.147447809,-0.684210526,0.275862069,2.18,2021-07-01,7,505,517,3,"corvallis, or",44.590411,-123.272171
athens,tx,July,2021,78.31325301,57.00697527,0.528309919,-0.546875,0.078431373,2.18,2021-07-01,7,141,355,0,"athens, tx",32.193499,-95.84318
tyler,tx,July,2021,39.3785669,65.1236525,0.173311897,-0.188118812,0.5,2.18,2021-07-01,7,-304,715,2,"tyler, tx",32.325366,-95.292179
cornelia,ga,July,2021,50.15852885,74.63538364,0.302898551,-0.543209877,0.8888888890000001,2.18,2021-07-01,7,566,452,2,"cornelia, ga",34.520882,-83.54527
hutchinson,ks,July,2021,45.97336715,58.52885225,0.119502075,-0.208333333,1.0,2.18,2021-07-01,7,-27,716,2,"hutchinson, ks",38.054995,-97.931052
college station,tx,July,2021,58.14838301,10.58972733,0.210633501,-0.593023256,1.5,2.18,2021-07-01,7,316,1144,3,"college station, tx",30.604476,-96.31227
sulphur springs,tx,July,2021,45.97336715,90.80532657,0.368560106,-0.269230769,0.5,2.18,2021-07-01,7,-107,342,2,"sulphur springs, tx",33.134541,-95.592161
merced,ca,July,2021,66.70894103,38.74445149,0.1069042319999999,-0.443478261,0.1578947369999999,2.18,2021-07-01,7,-80,699,3,"merced, ca",37.300724,-120.461668
pottsville,pa,July,2021,82.37159163,72.54280279,0.007787448,-0.356321839,0.0,2.18,2021-07-01,7,-140,213,0,"pottsville, pa",40.683978,-76.212318
taylorville,il,July,2021,0.126823082,3.233988586,0.062578223,1.623287671,0.230769231,2.18,2021-07-01,7,-3,1554,1,"taylorville, il",39.554516,-89.313357
pullman,wa,July,2021,78.31325301,51.04629042,0.09375,-0.49122807,0.625,2.18,2021-07-01,7,377,408,3,"pullman, wa",46.735247,-117.172936
sierra vista,az,July,2021,24.54026633,15.47241598,0.2949640289999999,-0.308270677,0.363636364,2.18,2021-07-01,7,-210,1374,1,"sierra vista, az",31.536467,-110.266565
marshalltown,ia,July,2021,16.7406468,81.48383006,0.065627031,0.243902439,0.363636364,2.18,2021-07-01,7,-729,815,2,"marshalltown, ia",42.040482,-92.91269
centralia,wa,July,2021,74.69879518,16.67723526,0.2680115269999999,-0.3684210529999999,0.409090909,2.18,2021-07-01,7,-83,909,3,"centralia, wa",46.724635,-122.967068
denver,co,July,2021,92.26379201,7.355738744,0.0513036159999999,-0.476190476,0.571428571,2.18,2021-07-01,7,67,796,3,"denver, co",39.840562,-105.007985
paris,tx,July,2021,74.69879518,52.63157895,0.076057716,-0.625,0.892857143,2.18,2021-07-01,7,760,425,3,"paris, tx",33.658077,-95.537881
jacksonville,tx,July,2021,53.96322131,92.45402663,0.138549658,-0.526315789,0.895833333,2.18,2021-07-01,7,480,273,0,"jacksonville, tx",31.96177,-95.270328
mccomb,ms,July,2021,24.54026633,25.61826252,0.303006939,-0.6592592589999999,1.0555555559999998,2.18,2021-07-01,7,199,1318,1,"mccomb, ms",31.221594,-90.432449
elkins,wv,July,2021,15.02853519,68.29422955,0.137793025,-0.590551181,1.625,2.18,2021-07-01,7,419,1010,2,"elkins, wv",38.925304,-79.847115
jasper,in,July,2021,10.65313887,71.52821814,-0.231236091,-0.512820513,1.2,2.18,2021-07-01,7,283,1021,2,"jasper, in",38.404392,-86.940787
greenville,nc,July,2021,45.97336715,82.30818009,-0.094957674,-0.449275362,1.272727273,2.18,2021-07-01,7,531,416,2,"greenville, nc",35.6594,-77.3974
pueblo,co,July,2021,92.26379201,23.84273938,0.136732705,-0.3888888889999999,-0.186046512,2.18,2021-07-01,7,-415,565,3,"pueblo, co",38.287876,-104.584828
auburn,ny,July,2021,24.54026633,80.21559924,-0.111111111,-0.264,0.327272727,2.18,2021-07-01,7,-291,707,2,"auburn, ny",42.929958,-76.562605
riverside,ca,July,2021,66.70894103,9.765377299,0.172985782,-0.418181818,-0.111111111,2.18,2021-07-01,7,-220,1077,3,"riverside, ca",33.9924,-117.369421
bloomsburg,pa,July,2021,28.66201649,82.05453393,0.065388952,-0.2666666669999999,0.229508197,2.18,2021-07-01,7,-302,636,2,"bloomsburg, pa",41.011528,-76.438379
saginaw,mi,July,2021,89.22003805,48.82688649,-0.110828835,-0.376623377,-0.090909091,2.18,2021-07-01,7,-260,332,3,"saginaw, mi",43.404692,-83.915626
lake city,fl,July,2021,39.3785669,63.4115409,0.160447761,-0.401459854,0.404761905,2.18,2021-07-01,7,-10,746,2,"lake city, fl",30.0949,-82.7117
bedford,in,July,2021,50.15852885,38.17374762,0.298519096,-0.3983739839999999,0.073170732,2.18,2021-07-01,7,-308,952,3,"bedford, in",38.872881,-86.487072
stillwater,ok,July,2021,92.26379201,38.49080533,-0.0343406589999999,-0.650793651,0.692307692,2.18,2021-07-01,7,647,388,3,"stillwater, ok",36.104349,-97.060868
ruston,la,July,2021,66.70894103,62.90424857,0.184158416,-0.762962963,1.95,2.18,2021-07-01,7,1082,403,0,"ruston, la",32.530823,-92.643927
troy,al,July,2021,13.82371592,7.03868104,0.057747284,-0.497674419,0.571428571,2.18,2021-07-01,7,31,1480,1,"troy, al",31.7567,-85.9993
salinas,ca,July,2021,41.15409004,73.93785669,-0.0430622009999999,-0.416058394,0.34,2.18,2021-07-01,7,11,576,2,"salinas, ca",36.667693,-121.659589
niles,mi,July,2021,35.1934052,50.66582118,0.0,-0.3279999999999999,0.416666667,2.18,2021-07-01,7,-226,984,2,"niles, mi",41.820168,-86.236789
alpena,mi,July,2021,42.23208624,83.38617628,0.357398142,-0.390625,0.54,2.18,2021-07-01,7,80,443,2,"alpena, mi",45.079018,-83.4602
effingham,il,July,2021,4.8192771080000005,21.43310082,-0.072389791,-0.3451327429999999,0.545454545,2.18,2021-07-01,7,-25,1453,1,"effingham, il",39.121727,-88.561105
safford,az,July,2021,87.31769182,13.06277743,0.138906606,-0.6815286620000001,0.647058824,2.18,2021-07-01,7,596,783,3,"safford, az",32.829491,-109.626641
port clinton,oh,July,2021,23.7159163,79.39124921,-0.0764331209999999,-0.377483444,0.469387755,2.18,2021-07-01,7,-18,741,2,"port clinton, oh",41.521535,-82.909368
red bluff,ca,July,2021,31.83259353,35.12999366,0.163464141,-0.3384615379999999,0.05,2.18,2021-07-01,7,-423,1157,1,"red bluff, ca",40.179535,-122.238281
garden city,ks,July,2021,45.97336715,22.82815472,0.097277907,-0.2621359219999999,0.666666667,2.18,2021-07-01,7,-181,1143,1,"garden city, ks",37.97693,-100.862088
bend,or,July,2021,66.70894103,10.97019658,0.33358735,-0.4621848739999999,0.25,2.18,2021-07-01,7,44,1068,3,"bend, or",44.092788,-121.293632
punta gorda,fl,July,2021,35.1934052,55.80215599,0.289964158,-0.560209424,1.7,2.18,2021-07-01,7,483,916,2,"punta gorda, fl",26.915163,-82.053166
eureka,ca,July,2021,74.69879518,78.63031072,0.166233766,-0.433962264,0.203389831,2.18,2021-07-01,7,20,223,0,"eureka, ca",40.776237,-124.155892
fort madison,ia,July,2021,39.3785669,13.25301205,-0.221400609,-0.503030303,0.076923077,2.18,2021-07-01,7,-43,1299,1,"fort madison, ia",40.633008,-91.339829
huntsville,tx,July,2021,22.6379201,29.16930881,0.079532937,-0.25,1.4375,2.18,2021-07-01,7,-64,1308,1,"huntsville, tx",30.7947,-95.5337
alice,tx,July,2021,28.66201649,42.10526316,0.000513,-0.617391304,0.277777778,2.18,2021-07-01,7,41,1129,1,"alice, tx",27.743171,-98.083622
moses lake,wa,July,2021,78.31325301,8.941027267,0.205725632,-0.414141414,0.333333333,2.18,2021-07-01,7,1,967,3,"moses lake, wa",47.137363,-119.289149
fresno,ca,July,2021,92.26379201,37.53963221,0.134754992,-0.469879518,-0.085106383,2.18,2021-07-01,7,-248,399,3,"fresno, ca",36.841107,-119.800359
washington,nc,July,2021,28.66201649,88.96639188,0.153461538,-0.605381166,1.470588235,2.18,2021-07-01,7,652,541,2,"washington, nc",35.588392,-77.140356
clinton,ia,July,2021,0.380469245,6.34115409,0.021086262,1.013245033,0.052631579,2.18,2021-07-01,7,-16,1543,1,"clinton, ia",41.851684,-90.207784
lagrange,ga,July,2021,39.3785669,34.68611287,0.043641679,-0.344,0.615384615,2.18,2021-07-01,7,-76,1106,1,"lagrange, ga",33.034025,-85.039511
grand island,ne,July,2021,92.26379201,60.17755231,0.128139634,-0.5,0.5,2.18,2021-07-01,7,92,227,0,"grand island, ne",40.921858,-98.341062
muncie,in,July,2021,66.70894103,40.45656309,0.043932144,-0.549295775,-0.02173913,2.18,2021-07-01,7,41,679,3,"muncie, in",40.168414,-85.380689
ionia,mi,July,2021,70.7038681,86.55675333,0.07973251,-0.38,0.327868852,2.18,2021-07-01,7,-23,197,0,"ionia, mi",42.98592,-85.070985
